dataset_id,Nf,stress_amp,strain_amp,deltaK,dadN,fatigue_data_type,material,am_process,am_machine,power_w,scan_speed,hatch_spacing,layer_thickness,preheat_temp,build_direction,am_environment,scan_pattern,scan_rotation,fatigue_temp,fatigue_environment,r_ratio,frequency_hz,load_control,specimen_description,specimen_size_mm,Kt,E_gpa,yield_strength,uts,elongation,material_group
1925,,,,14.346652268413784,1.8415917900163632e-08,dadn,316l,lpbf,slm250hl,,,,30,100,90,ar,,,25,air,0.1,,load,ctastme647,,1.0,,462.0,565.0,53.7,316L
1925,,,,4.621252785973181,4.4300521608887605e-11,dadn,316l,lpbf,slm250hl,,,,30,100,90,ar,,,25,air,0.1,,load,ctastme647,,1.0,,462.0,565.0,53.7,316L
1925,,,,11.258678408803123,1.0522027863283404e-08,dadn,316l,lpbf,slm250hl,,,,30,100,90,ar,,,25,air,0.1,,load,ctastme647,,1.0,,462.0,565.0,53.7,316L
1925,,,,7.232155152540344,2.013109523187534e-09,dadn,316l,lpbf,slm250hl,,,,30,100,90,ar,,,25,air,0.1,,load,ctastme647,,1.0,,462.0,565.0,53.7,316L
1925,,,,26.297136873022872,2.531132714935497e-07,dadn,316l,lpbf,slm250hl,,,,30,100,90,ar,,,25,air,0.1,,load,ctastme647,,1.0,,462.0,565.0,53.7,316L
1925,,,,4.292626597090561,2.4363536654049436e-10,dadn,316l,lpbf,slm250hl,,,,30,100,90,ar,,,25,air,0.1,,load,ctastme647,,1.0,,462.0,565.0,53.7,316L
1925,,,,5.107848250251248,3.0632881105719187e-10,dadn,316l,lpbf,slm250hl,,,,30,100,90,ar,,,25,air,0.1,,load,ctastme647,,1.0,,462.0,565.0,53.7,316L
1925,,,,15.773951582122734,3.4788560935970725e-08,dadn,316l,lpbf,slm250hl,,,,30,100,90,ar,,,25,air,0.1,,load,ctastme647,,1.0,,462.0,565.0,53.7,316L
1925,,,,11.082109209394037,7.953393796021587e-09,dadn,316l,lpbf,slm250hl,,,,30,100,90,ar,,,25,air,0.1,,load,ctastme647,,1.0,,462.0,565.0,53.7,316L
1925,,,,4.69488235316736,3.2644660374870814e-11,dadn,316l,lpbf,slm250hl,,,,30,100,90,ar,,,25,air,0.1,,load,ctastme647,,1.0,,462.0,565.0,53.7,316L
1925,,,,7.464448253271017,1.913233408373939e-09,dadn,316l,lpbf,slm250hl,,,,30,100,90,ar,,,25,air,0.1,,load,ctastme647,,1.0,,462.0,565.0,53.7,316L
1925,,,,15.363807456747763,1.9377280127346135e-08,dadn,316l,lpbf,slm250hl,,,,30,100,90,ar,,,25,air,0.1,,load,ctastme647,,1.0,,462.0,565.0,53.7,316L
1925,,,,18.3781613257284,4.6023900850341237e-08,dadn,316l,lpbf,slm250hl,,,,30,100,90,ar,,,25,air,0.1,,load,ctastme647,,1.0,,462.0,565.0,53.7,316L
1925,,,,8.163930774730204,2.345123646779367e-09,dadn,316l,lpbf,slm250hl,,,,30,100,90,ar,,,25,air,0.1,,load,ctastme647,,1.0,,462.0,565.0,53.7,316L
1925,,,,21.639153846664374,1.1502003109295026e-07,dadn,316l,lpbf,slm250hl,,,,30,100,90,ar,,,25,air,0.1,,load,ctastme647,,1.0,,462.0,565.0,53.7,316L
1925,,,,20.745964883976335,8.475723795051554e-08,dadn,316l,lpbf,slm250hl,,,,30,100,90,ar,,,25,air,0.1,,load,ctastme647,,1.0,,462.0,565.0,53.7,316L
1925,,,,22.809909899659303,1.2734220794710048e-07,dadn,316l,lpbf,slm250hl,,,,30,100,90,ar,,,25,air,0.1,,load,ctastme647,,1.0,,462.0,565.0,53.7,316L
1925,,,,4.292626597090561,1e-10,dadn,316l,lpbf,slm250hl,,,,30,100,90,ar,,,25,air,0.1,,load,ctastme647,,1.0,,462.0,565.0,53.7,316L
1925,,,,4.453909812843916,1.5608823355413244e-11,dadn,316l,lpbf,slm250hl,,,,30,100,90,ar,,,25,air,0.1,,load,ctastme647,,1.0,,462.0,565.0,53.7,316L
1925,,,,5.161960124012426,7.558803207293282e-11,dadn,316l,lpbf,slm250hl,,,,30,100,90,ar,,,25,air,0.1,,load,ctastme647,,1.0,,462.0,565.0,53.7,316L
1925,,,,11.8678134049879,1.025769363126205e-08,dadn,316l,lpbf,slm250hl,,,,30,100,90,ar,,,25,air,0.1,,load,ctastme647,,1.0,,462.0,565.0,53.7,316L
1925,,,,10.026380101611698,6.1667344676594785e-09,dadn,316l,lpbf,slm250hl,,,,30,100,90,ar,,,25,air,0.1,,load,ctastme647,,1.0,,462.0,565.0,53.7,316L
1925,,,,21.412314597015303,9.62554689854351e-08,dadn,316l,lpbf,slm250hl,,,,30,100,90,ar,,,25,air,0.1,,load,ctastme647,,1.0,,462.0,565.0,53.7,316L
1925,,,,20.31329241615776,8.262796784279417e-08,dadn,316l,lpbf,slm250hl,,,,30,100,90,ar,,,25,air,0.1,,load,ctastme647,,1.0,,462.0,565.0,53.7,316L
1925,,,,4.975037271198817,1.1071307035571256e-10,dadn,316l,lpbf,slm250hl,,,,30,100,90,ar,,,25,air,0.1,,load,ctastme647,,1.0,,462.0,565.0,53.7,316L
1925,,,,17.90030421657613,4.842647671242842e-08,dadn,316l,lpbf,slm250hl,,,,30,100,90,ar,,,25,air,0.1,,load,ctastme647,,1.0,,462.0,565.0,53.7,316L
1925,,,,13.39683746299383,2.2006016611924206e-08,dadn,316l,lpbf,slm250hl,,,,30,100,90,ar,,,25,air,0.1,,load,ctastme647,,1.0,,462.0,565.0,53.7,316L
1925,,,,4.975037271198817,2.4363536654049436e-10,dadn,316l,lpbf,slm250hl,,,,30,100,90,ar,,,25,air,0.1,,load,ctastme647,,1.0,,462.0,565.0,53.7,316L
1925,,,,26.716124298312366,2.3451236467793674e-07,dadn,316l,lpbf,slm250hl,,,,30,100,90,ar,,,25,air,0.1,,load,ctastme647,,1.0,,462.0,565.0,53.7,316L
1925,,,,4.719685320018229,1.2734220794710047e-11,dadn,316l,lpbf,slm250hl,,,,30,100,90,ar,,,25,air,0.1,,load,ctastme647,,1.0,,462.0,565.0,53.7,316L
1925,,,,25.61337566414003,2.01310952318753e-07,dadn,316l,lpbf,slm250hl,,,,30,100,90,ar,,,25,air,0.1,,load,ctastme647,,1.0,,462.0,565.0,53.7,316L
1925,,,,16.280602787261728,3.754789851336434e-08,dadn,316l,lpbf,slm250hl,,,,30,100,90,ar,,,25,air,0.1,,load,ctastme647,,1.0,,462.0,565.0,53.7,316L
1925,,,,20.31329241615776,8.918180193302661e-08,dadn,316l,lpbf,slm250hl,,,,30,100,90,ar,,,25,air,0.1,,load,ctastme647,,1.0,,462.0,565.0,53.7,316L
1925,,,,4.621252785973181,1.3062373554498203e-11,dadn,316l,lpbf,slm250hl,,,,30,100,90,ar,,,25,air,0.1,,load,ctastme647,,1.0,,462.0,565.0,53.7,316L
1925,,,,8.163930774730204,1.4461754823517613e-09,dadn,316l,lpbf,slm250hl,,,,30,100,90,ar,,,25,air,0.1,,load,ctastme647,,1.0,,462.0,565.0,53.7,316L
1925,,,,31.12683843337391,5.031036389190111e-07,dadn,316l,lpbf,slm250hl,,,,30,100,90,ar,,,25,air,0.1,,load,ctastme647,,1.0,,462.0,565.0,53.7,316L
1925,,,,5.161960124012426,7.368911062284547e-11,dadn,316l,lpbf,slm250hl,,,,30,100,90,ar,,,25,air,0.1,,load,ctastme647,,1.0,,462.0,565.0,53.7,316L
1925,,,,29.99968570471008,3.34858924822025e-07,dadn,316l,lpbf,slm250hl,,,,30,100,90,ar,,,25,air,0.1,,load,ctastme647,,1.0,,462.0,565.0,53.7,316L
1925,,,,4.407220299607431,5.5700148571855374e-11,dadn,316l,lpbf,slm250hl,,,,30,100,90,ar,,,25,air,0.1,,load,ctastme647,,1.0,,462.0,565.0,53.7,316L
1925,,,,7.118733683437194,1.68468743602468e-09,dadn,316l,lpbf,slm250hl,,,,30,100,90,ar,,,25,air,0.1,,load,ctastme647,,1.0,,462.0,565.0,53.7,316L
1925,,,,11.805445479476482,1.3570526113664007e-08,dadn,316l,lpbf,slm250hl,,,,30,100,90,ar,,,25,air,0.1,,load,ctastme647,,1.0,,462.0,565.0,53.7,316L
1925,,,,4.975037271198817,3.3914603210556727e-10,dadn,316l,lpbf,slm250hl,,,,30,100,90,ar,,,25,air,0.1,,load,ctastme647,,1.0,,462.0,565.0,53.7,316L
1925,,,,4.407220299607431,2.4991369477126247e-10,dadn,316l,lpbf,slm250hl,,,,30,100,90,ar,,,25,air,0.1,,load,ctastme647,,1.0,,462.0,565.0,53.7,316L
1925,,,,4.719685320018229,2.5963583929872924e-11,dadn,316l,lpbf,slm250hl,,,,30,100,90,ar,,,25,air,0.1,,load,ctastme647,,1.0,,462.0,565.0,53.7,316L
1925,,,,4.948892374632089,2.405555989609075e-11,dadn,316l,lpbf,slm250hl,,,,30,100,90,ar,,,25,air,0.1,,load,ctastme647,,1.0,,462.0,565.0,53.7,316L
1925,,,,5.796393953384969,6.406632820616767e-10,dadn,316l,lpbf,slm250hl,,,,30,100,90,ar,,,25,air,0.1,,load,ctastme647,,1.0,,462.0,565.0,53.7,316L
1925,,,,14.047442206282428,3.306260103849874e-08,dadn,316l,lpbf,slm250hl,,,,30,100,90,ar,,,25,air,0.1,,load,ctastme647,,1.0,,462.0,565.0,53.7,316L
1925,,,,4.719685320018229,1.4646904717520434e-10,dadn,316l,lpbf,slm250hl,,,,30,100,90,ar,,,25,air,0.1,,load,ctastme647,,1.0,,462.0,565.0,53.7,316L
1925,,,,4.621252785973181,4.661313227267049e-11,dadn,316l,lpbf,slm250hl,,,,30,100,90,ar,,,25,air,0.1,,load,ctastme647,,1.0,,462.0,565.0,53.7,316L
1925,,,,4.975037271198817,3.4348802605181437e-11,dadn,316l,lpbf,slm250hl,,,,30,100,90,ar,,,25,air,0.1,,load,ctastme647,,1.0,,462.0,565.0,53.7,316L
1925,,,,31.957784145293587,5.293670506825109e-07,dadn,316l,lpbf,slm250hl,,,,30,100,90,ar,,,25,air,0.1,,load,ctastme647,,1.0,,462.0,565.0,53.7,316L
1925,,,,17.526980110254563,4.2641674837628785e-08,dadn,316l,lpbf,slm250hl,,,,30,100,90,ar,,,25,air,0.1,,load,ctastme647,,1.0,,462.0,565.0,53.7,316L
1925,,,,5.384201212069255,2.0914235257553457e-10,dadn,316l,lpbf,slm250hl,,,,30,100,90,ar,,,25,air,0.1,,load,ctastme647,,1.0,,462.0,565.0,53.7,316L
1925,,,,4.270067916167659,7.003318331819237e-11,dadn,316l,lpbf,slm250hl,,,,30,100,90,ar,,,25,air,0.1,,load,ctastme647,,1.0,,462.0,565.0,53.7,316L
1925,,,,29.529202376643497,2.7318955354082074e-07,dadn,316l,lpbf,slm250hl,,,,30,100,90,ar,,,25,air,0.1,,load,ctastme647,,1.0,,462.0,565.0,53.7,316L
1925,,,,13.117436492323389,1.3570526113664007e-08,dadn,316l,lpbf,slm250hl,,,,30,100,90,ar,,,25,air,0.1,,load,ctastme647,,1.0,,462.0,565.0,53.7,316L
1925,,,,16.280602787261728,2.9113096357226505e-08,dadn,316l,lpbf,slm250hl,,,,30,100,90,ar,,,25,air,0.1,,load,ctastme647,,1.0,,462.0,565.0,53.7,316L
1925,,,,7.826952124279773,2.531132714935497e-09,dadn,316l,lpbf,slm250hl,,,,30,100,90,ar,,,25,air,0.1,,load,ctastme647,,1.0,,462.0,565.0,53.7,316L
1925,,,,4.31530445506052,1.28972535427494e-10,dadn,316l,lpbf,slm250hl,,,,30,100,90,ar,,,25,air,0.1,,load,ctastme647,,1.0,,462.0,565.0,53.7,316L
1925,,,,10.348422269372657,7.753588751941547e-09,dadn,316l,lpbf,slm250hl,,,,30,100,90,ar,,,25,air,0.1,,load,ctastme647,,1.0,,462.0,565.0,53.7,316L
1925,,,,4.338102119687423,2.7318955354082074e-11,dadn,316l,lpbf,slm250hl,,,,30,100,90,ar,,,25,air,0.1,,load,ctastme647,,1.0,,462.0,565.0,53.7,316L
1925,,,,4.67020973127021,2.2006016611924208e-10,dadn,316l,lpbf,slm250hl,,,,30,100,90,ar,,,25,air,0.1,,load,ctastme647,,1.0,,462.0,565.0,53.7,316L
1925,,,,5.675505863084728,7.275761476866259e-10,dadn,316l,lpbf,slm250hl,,,,30,100,90,ar,,,25,air,0.1,,load,ctastme647,,1.0,,462.0,565.0,53.7,316L
1925,,,,16.280602787261728,2.986332230898408e-08,dadn,316l,lpbf,slm250hl,,,,30,100,90,ar,,,25,air,0.1,,load,ctastme647,,1.0,,462.0,565.0,53.7,316L
1925,,,,18.57285715397104,6.741076904835557e-08,dadn,316l,lpbf,slm250hl,,,,30,100,90,ar,,,25,air,0.1,,load,ctastme647,,1.0,,462.0,565.0,53.7,316L
1925,,,,16.98154173113904,4.374052364082921e-08,dadn,316l,lpbf,slm250hl,,,,30,100,90,ar,,,25,air,0.1,,load,ctastme647,,1.0,,462.0,565.0,53.7,316L
1925,,,,4.744619320432525,7.753588751941546e-11,dadn,316l,lpbf,slm250hl,,,,30,100,90,ar,,,25,air,0.1,,load,ctastme647,,1.0,,462.0,565.0,53.7,316L
1925,,,,21.639153846664374,1.2734220794710048e-07,dadn,316l,lpbf,slm250hl,,,,30,100,90,ar,,,25,air,0.1,,load,ctastme647,,1.0,,462.0,565.0,53.7,316L
1925,,,,9.023553017798491,4.661313227267049e-09,dadn,316l,lpbf,slm250hl,,,,30,100,90,ar,,,25,air,0.1,,load,ctastme647,,1.0,,462.0,565.0,53.7,316L
1925,,,,4.744619320432525,1.5024346123861143e-10,dadn,316l,lpbf,slm250hl,,,,30,100,90,ar,,,25,air,0.1,,load,ctastme647,,1.0,,462.0,565.0,53.7,316L
1925,,,,4.719685320018229,2.2006016611924208e-10,dadn,316l,lpbf,slm250hl,,,,30,100,90,ar,,,25,air,0.1,,load,ctastme647,,1.0,,462.0,565.0,53.7,316L
1925,,,,4.247627785990663,4.544211783690733e-11,dadn,316l,lpbf,slm250hl,,,,30,100,90,ar,,,25,air,0.1,,load,ctastme647,,1.0,,462.0,565.0,53.7,316L
1925,,,,12.184630311396356,1.025769363126205e-08,dadn,316l,lpbf,slm250hl,,,,30,100,90,ar,,,25,air,0.1,,load,ctastme647,,1.0,,462.0,565.0,53.7,316L
1925,,,,5.001320290716044,3.95080034365358e-10,dadn,316l,lpbf,slm250hl,,,,30,100,90,ar,,,25,air,0.1,,load,ctastme647,,1.0,,462.0,565.0,53.7,316L
1925,,,,26.297136873022872,2.01310952318753e-07,dadn,316l,lpbf,slm250hl,,,,30,100,90,ar,,,25,air,0.1,,load,ctastme647,,1.0,,462.0,565.0,53.7,316L
1925,,,,4.31530445506052,9.265115309606059e-11,dadn,316l,lpbf,slm250hl,,,,30,100,90,ar,,,25,air,0.1,,load,ctastme647,,1.0,,462.0,565.0,53.7,316L
1925,,,,4.247627785990663,2.8022947434829996e-11,dadn,316l,lpbf,slm250hl,,,,30,100,90,ar,,,25,air,0.1,,load,ctastme647,,1.0,,462.0,565.0,53.7,316L
1925,,,,4.3840594040002605,2.5311327149355022e-11,dadn,316l,lpbf,slm250hl,,,,30,100,90,ar,,,25,air,0.1,,load,ctastme647,,1.0,,462.0,565.0,53.7,316L
1925,,,,4.477439726723484,6.655863701195188e-11,dadn,316l,lpbf,slm250hl,,,,30,100,90,ar,,,25,air,0.1,,load,ctastme647,,1.0,,462.0,565.0,53.7,316L
1925,,,,4.922884875149889,1.5808658854288131e-10,dadn,316l,lpbf,slm250hl,,,,30,100,90,ar,,,25,air,0.1,,load,ctastme647,,1.0,,462.0,565.0,53.7,316L
1925,,,,20.52848876911186,1.0389020078966266e-07,dadn,316l,lpbf,slm250hl,,,,30,100,90,ar,,,25,air,0.1,,load,ctastme647,,1.0,,462.0,565.0,53.7,316L
1925,,,,4.3840594040002605,1.1649260111124656e-10,dadn,316l,lpbf,slm250hl,,,,30,100,90,ar,,,25,air,0.1,,load,ctastme647,,1.0,,462.0,565.0,53.7,316L
1925,,,,10.568843327150402,6.488655189418318e-09,dadn,316l,lpbf,slm250hl,,,,30,100,90,ar,,,25,air,0.1,,load,ctastme647,,1.0,,462.0,565.0,53.7,316L
1925,,,,6.6825588453728795,1.1798402404097189e-09,dadn,316l,lpbf,slm250hl,,,,30,100,90,ar,,,25,air,0.1,,load,ctastme647,,1.0,,462.0,565.0,53.7,316L
1925,,,,4.292626597090561,2.1453181780412235e-10,dadn,316l,lpbf,slm250hl,,,,30,100,90,ar,,,25,air,0.1,,load,ctastme647,,1.0,,462.0,565.0,53.7,316L
1925,,,,16.453077355733267,2.1453181780412233e-08,dadn,316l,lpbf,slm250hl,,,,30,100,90,ar,,,25,air,0.1,,load,ctastme647,,1.0,,462.0,565.0,53.7,316L
1925,,,,4.3840594040002605,1.0128027266581619e-11,dadn,316l,lpbf,slm250hl,,,,30,100,90,ar,,,25,air,0.1,,load,ctastme647,,1.0,,462.0,565.0,53.7,316L
1925,,,,5.7659326498589465,7.275761476866259e-10,dadn,316l,lpbf,slm250hl,,,,30,100,90,ar,,,25,air,0.1,,load,ctastme647,,1.0,,462.0,565.0,53.7,316L
1925,,,,4.52487313535183,8.584236170029658e-11,dadn,316l,lpbf,slm250hl,,,,30,100,90,ar,,,25,air,0.1,,load,ctastme647,,1.0,,462.0,565.0,53.7,316L
1925,,,,4.769685046657867,2.31547919950544e-10,dadn,316l,lpbf,slm250hl,,,,30,100,90,ar,,,25,air,0.1,,load,ctastme647,,1.0,,462.0,565.0,53.7,316L
1925,,,,8.121027553297289,1.4461754823517613e-09,dadn,316l,lpbf,slm250hl,,,,30,100,90,ar,,,25,air,0.1,,load,ctastme647,,1.0,,462.0,565.0,53.7,316L
1925,,,,4.719685320018229,7.003318331819237e-11,dadn,316l,lpbf,slm250hl,,,,30,100,90,ar,,,25,air,0.1,,load,ctastme647,,1.0,,462.0,565.0,53.7,316L
1925,,,,11.743405310898876,1.6633914894596194e-08,dadn,316l,lpbf,slm250hl,,,,30,100,90,ar,,,25,air,0.1,,load,ctastme647,,1.0,,462.0,565.0,53.7,316L
1925,,,,31.45659207313963,4.430052160888761e-07,dadn,316l,lpbf,slm250hl,,,,30,100,90,ar,,,25,air,0.1,,load,ctastme647,,1.0,,462.0,565.0,53.7,316L
1925,,,,18.57285715397104,7.655576498619078e-08,dadn,316l,lpbf,slm250hl,,,,30,100,90,ar,,,25,air,0.1,,load,ctastme647,,1.0,,462.0,565.0,53.7,316L
1925,,,,4.794883194599003,3.4348802605181437e-11,dadn,316l,lpbf,slm250hl,,,,30,100,90,ar,,,25,air,0.1,,load,ctastme647,,1.0,,462.0,565.0,53.7,316L
1925,,,,32.81091234701658,6.166734467659478e-07,dadn,316l,lpbf,slm250hl,,,,30,100,90,ar,,,25,air,0.1,,load,ctastme647,,1.0,,462.0,565.0,53.7,316L
1925,,,,4.159040361553305,2.9485823372060746e-11,dadn,316l,lpbf,slm250hl,,,,30,100,90,ar,,,25,air,0.1,,load,ctastme647,,1.0,,462.0,565.0,53.7,316L
1925,,,,26.716124298312366,2.8745080943144753e-07,dadn,316l,lpbf,slm250hl,,,,30,100,90,ar,,,25,air,0.1,,load,ctastme647,,1.0,,462.0,565.0,53.7,316L
1925,,,,25.74869060064912,1.601105279243171e-07,dadn,316l,lpbf,slm250hl,,,,30,100,90,ar,,,25,air,0.1,,load,ctastme647,,1.0,,462.0,565.0,53.7,316L
1925,,,,5.21664525185996,1.8890484375835332e-10,dadn,316l,lpbf,slm250hl,,,,30,100,90,ar,,,25,air,0.1,,load,ctastme647,,1.0,,462.0,565.0,53.7,316L
1925,,,,18.18550645786255,4.374052364082921e-08,dadn,316l,lpbf,slm250hl,,,,30,100,90,ar,,,25,air,0.1,,load,ctastme647,,1.0,,462.0,565.0,53.7,316L
1925,,,,9.313384895834979,4.430052160888761e-09,dadn,316l,lpbf,slm250hl,,,,30,100,90,ar,,,25,air,0.1,,load,ctastme647,,1.0,,462.0,565.0,53.7,316L
1925,,,,16.453077355733267,2.0914235257553457e-08,dadn,316l,lpbf,slm250hl,,,,30,100,90,ar,,,25,air,0.1,,load,ctastme647,,1.0,,462.0,565.0,53.7,316L
1925,,,,4.645666769335864,5.7135505926587203e-11,dadn,316l,lpbf,slm250hl,,,,30,100,90,ar,,,25,air,0.1,,load,ctastme647,,1.0,,462.0,565.0,53.7,316L
1925,,,,5.001320290716044,7.558803207293282e-11,dadn,316l,lpbf,slm250hl,,,,30,100,90,ar,,,25,air,0.1,,load,ctastme647,,1.0,,462.0,565.0,53.7,316L
1925,,,,4.247627785990663,4.9046467656795375e-11,dadn,316l,lpbf,slm250hl,,,,30,100,90,ar,,,25,air,0.1,,load,ctastme647,,1.0,,462.0,565.0,53.7,316L
1925,,,,12.77636536063543,1.1649260111124657e-08,dadn,316l,lpbf,slm250hl,,,,30,100,90,ar,,,25,air,0.1,,load,ctastme647,,1.0,,462.0,565.0,53.7,316L
1925,,,,12.642433084346552,1.3920229928900662e-08,dadn,316l,lpbf,slm250hl,,,,30,100,90,ar,,,25,air,0.1,,load,ctastme647,,1.0,,462.0,565.0,53.7,316L
1925,,,,4.501093948653829,2.1181994494820404e-11,dadn,316l,lpbf,slm250hl,,,,30,100,90,ar,,,25,air,0.1,,load,ctastme647,,1.0,,462.0,565.0,53.7,316L
1925,,,,4.292626597090561,7.558803207293282e-11,dadn,316l,lpbf,slm250hl,,,,30,100,90,ar,,,25,air,0.1,,load,ctastme647,,1.0,,462.0,565.0,53.7,316L
1925,,,,4.338102119687423,2.2006016611924208e-10,dadn,316l,lpbf,slm250hl,,,,30,100,90,ar,,,25,air,0.1,,load,ctastme647,,1.0,,462.0,565.0,53.7,316L
1925,,,,8.121027553297289,1.4834425035006988e-09,dadn,316l,lpbf,slm250hl,,,,30,100,90,ar,,,25,air,0.1,,load,ctastme647,,1.0,,462.0,565.0,53.7,316L
1925,,,,10.908309134481438,6.488655189418318e-09,dadn,316l,lpbf,slm250hl,,,,30,100,90,ar,,,25,air,0.1,,load,ctastme647,,1.0,,462.0,565.0,53.7,316L
1925,,,,20.636940352801755,1.0656738509906585e-07,dadn,316l,lpbf,slm250hl,,,,30,100,90,ar,,,25,air,0.1,,load,ctastme647,,1.0,,462.0,565.0,53.7,316L
1925,,,,5.054303621259808,2.697361947693757e-10,dadn,316l,lpbf,slm250hl,,,,30,100,90,ar,,,25,air,0.1,,load,ctastme647,,1.0,,462.0,565.0,53.7,316L
1925,,,,5.271909706772382,2.629598859799333e-10,dadn,316l,lpbf,slm250hl,,,,30,100,90,ar,,,25,air,0.1,,load,ctastme647,,1.0,,462.0,565.0,53.7,316L
1925,,,,4.3840594040002605,5.860785152620886e-11,dadn,316l,lpbf,slm250hl,,,,30,100,90,ar,,,25,air,0.1,,load,ctastme647,,1.0,,462.0,565.0,53.7,316L
1925,,,,5.054303621259808,3.802861399461935e-11,dadn,316l,lpbf,slm250hl,,,,30,100,90,ar,,,25,air,0.1,,load,ctastme647,,1.0,,462.0,565.0,53.7,316L
1925,,,,4.922884875149889,4.318760454482116e-11,dadn,316l,lpbf,slm250hl,,,,30,100,90,ar,,,25,air,0.1,,load,ctastme647,,1.0,,462.0,565.0,53.7,316L
1925,,,,8.381870777991107,2.8022947434829998e-09,dadn,316l,lpbf,slm250hl,,,,30,100,90,ar,,,25,air,0.1,,load,ctastme647,,1.0,,462.0,565.0,53.7,316L
1925,,,,21.868396201542836,1.0389020078966266e-07,dadn,316l,lpbf,slm250hl,,,,30,100,90,ar,,,25,air,0.1,,load,ctastme647,,1.0,,462.0,565.0,53.7,316L
1925,,,,5.441240732825953,5.641326234883984e-10,dadn,316l,lpbf,slm250hl,,,,30,100,90,ar,,,25,air,0.1,,load,ctastme647,,1.0,,462.0,565.0,53.7,316L
1925,,,,4.3610202239073725,6.655863701195188e-11,dadn,316l,lpbf,slm250hl,,,,30,100,90,ar,,,25,air,0.1,,load,ctastme647,,1.0,,462.0,565.0,53.7,316L
1925,,,,18.868775057003095,6.245685483422375e-08,dadn,316l,lpbf,slm250hl,,,,30,100,90,ar,,,25,air,0.1,,load,ctastme647,,1.0,,462.0,565.0,53.7,316L
1925,,,,4.52487313535183,1.9132334083739428e-11,dadn,316l,lpbf,slm250hl,,,,30,100,90,ar,,,25,air,0.1,,load,ctastme647,,1.0,,462.0,565.0,53.7,316L
1925,,,,29.99968570471008,3.707325970305911e-07,dadn,316l,lpbf,slm250hl,,,,30,100,90,ar,,,25,air,0.1,,load,ctastme647,,1.0,,462.0,565.0,53.7,316L
1925,,,,4.744619320432525,1.9132334083739428e-11,dadn,316l,lpbf,slm250hl,,,,30,100,90,ar,,,25,air,0.1,,load,ctastme647,,1.0,,462.0,565.0,53.7,316L
1925,,,,4.3840594040002605,1.5808658854288131e-10,dadn,316l,lpbf,slm250hl,,,,30,100,90,ar,,,25,air,0.1,,load,ctastme647,,1.0,,462.0,565.0,53.7,316L
1925,,,,4.501093948653829,3.18245616883903e-11,dadn,316l,lpbf,slm250hl,,,,30,100,90,ar,,,25,air,0.1,,load,ctastme647,,1.0,,462.0,565.0,53.7,316L
1925,,,,20.31329241615776,7.655576498619078e-08,dadn,316l,lpbf,slm250hl,,,,30,100,90,ar,,,25,air,0.1,,load,ctastme647,,1.0,,462.0,565.0,53.7,316L
1925,,,,10.026380101611698,5.293670506825108e-09,dadn,316l,lpbf,slm250hl,,,,30,100,90,ar,,,25,air,0.1,,load,ctastme647,,1.0,,462.0,565.0,53.7,316L
1925,,,,5.134832907437552,2.2006016611924208e-10,dadn,316l,lpbf,slm250hl,,,,30,100,90,ar,,,25,air,0.1,,load,ctastme647,,1.0,,462.0,565.0,53.7,316L
1925,,,,14.346652268413784,2.986332230898408e-08,dadn,316l,lpbf,slm250hl,,,,30,100,90,ar,,,25,air,0.1,,load,ctastme647,,1.0,,462.0,565.0,53.7,316L
1925,,,,31.12683843337391,3.707325970305911e-07,dadn,316l,lpbf,slm250hl,,,,30,100,90,ar,,,25,air,0.1,,load,ctastme647,,1.0,,462.0,565.0,53.7,316L
1925,,,,4.407220299607431,1.8890484375835332e-10,dadn,316l,lpbf,slm250hl,,,,30,100,90,ar,,,25,air,0.1,,load,ctastme647,,1.0,,462.0,565.0,53.7,316L
1925,,,,20.52848876911186,9.147996017128826e-08,dadn,316l,lpbf,slm250hl,,,,30,100,90,ar,,,25,air,0.1,,load,ctastme647,,1.0,,462.0,565.0,53.7,316L
1925,,,,7.232155152540344,1.913233408373939e-09,dadn,316l,lpbf,slm250hl,,,,30,100,90,ar,,,25,air,0.1,,load,ctastme647,,1.0,,462.0,565.0,53.7,316L
1925,,,,5.081005403273101,2.4363536654049436e-10,dadn,316l,lpbf,slm250hl,,,,30,100,90,ar,,,25,air,0.1,,load,ctastme647,,1.0,,462.0,565.0,53.7,316L
1925,,,,4.922884875149889,1.28972535427494e-10,dadn,316l,lpbf,slm250hl,,,,30,100,90,ar,,,25,air,0.1,,load,ctastme647,,1.0,,462.0,565.0,53.7,316L
1925,,,,4.8970140507008315,1.5411513954860748e-10,dadn,316l,lpbf,slm250hl,,,,30,100,90,ar,,,25,air,0.1,,load,ctastme647,,1.0,,462.0,565.0,53.7,316L
1925,,,,16.453077355733267,2.2006016611924206e-08,dadn,316l,lpbf,slm250hl,,,,30,100,90,ar,,,25,air,0.1,,load,ctastme647,,1.0,,462.0,565.0,53.7,316L
1925,,,,4.645666769335864,9.383734048371276e-12,dadn,316l,lpbf,slm250hl,,,,30,100,90,ar,,,25,air,0.1,,load,ctastme647,,1.0,,462.0,565.0,53.7,316L
1925,,,,5.469986695636466,5.935819182932106e-10,dadn,316l,lpbf,slm250hl,,,,30,100,90,ar,,,25,air,0.1,,load,ctastme647,,1.0,,462.0,565.0,53.7,316L
